subject,age_group,statementtype,time_delay,phase1_statement,make_base_beliefs,correction_statement,make_detections,make_test_beliefs,testresponse,alternateresponse,make_cr_response,topic,target,alternate,fact_recall_coding_final,alternate_recall_coding_final
6396831c7d4c5f44c1b16bf6,older,correct_3,24.67,skorea_population_m.png,4,skorea_population_c.png,1,1,3.6 million,,0,skorea_population,<10 million people,about 38 million people,E,
6396831c7d4c5f44c1b16bf6,older,repeated,24.67,soccer_revenue_gap_c.png,4,soccer_revenue_gap_c.png,0,4,they made more,,0,soccer_revenue_gap,5.8 million more,20 million more,A,
6396831c7d4c5f44c1b16bf6,older,correct_1,24.67,swimmingpool_deaths_m.png,4,swimmingpool_deaths_c.png,1,3,26,,0,swimmingpool_deaths,3709,360000,E,
6396831c7d4c5f44c1b16bf6,older,correct_1,24.67,tax_allocation_m.png,3,tax_allocation_c.png,0,1,i don't recall,,0,tax_allocation,social ('medicare'),military ('war on terror'),E,
6396831c7d4c5f44c1b16bf6,older,correct_3,24.67,tax_pres_law_m.png,5,tax_pres_law_c.png,1,5,no,yes,1,tax_pres_law,yes there is a law,no there is no law,1,2
6396831c7d4c5f44c1b16bf6,older,repeated,24.67,test_american_cars_c.png,3,test_american_cars_c.png,0,4,hitting a pedestrian,,0,test_american_cars,simulation of hitting a person,dropping a bowling ball,2,
6396831c7d4c5f44c1b16bf6,older,repeated,24.67,trump_signed_legislation_c.png,4,trump_signed_legislation_c.png,0,4,much lower,,0,trump_signed_legislation,less than any since ww2,more than any other president,2,
6396831c7d4c5f44c1b16bf6,older,repeated,24.67,us_trading_partner_c.png,5,us_trading_partner_c.png,0,5,china,,0,us_trading_partner,china,the united kingdom,2,
6396831c7d4c5f44c1b16bf6,older,correct_1,24.67,ut_athletes_ipad_m.png,4,ut_athletes_ipad_c.png,1,4,all,,0,ut_athletes_ipad,given to a limited number of student-athletes,all student-athletes,1,
6396831c7d4c5f44c1b16bf6,older,correct_1,24.67,vaccines_autism_m.png,4,vaccines_autism_c.png,0,4,major cause,,0,vaccines_autism,do not cause autism,vaccines cause autism,1,
6396831c7d4c5f44c1b16bf6,older,repeated,24.67,veteran_suicide_c.png,4,veteran_suicide_c.png,0,4,20,20,1,veteran_suicide,0.09,0.7,E,E
6396831c7d4c5f44c1b16bf6,older,correct_3,24.67,voter_turnout_m.png,4,voter_turnout_c.png,1,2,2008,,0,voter_turnout,higher than 2012,lowest since 1996,E,
63972b68541bab989795da48,older,correct_3,24.41,abortion_bieber_m.png,3,abortion_bieber_c.png,1,5,pro-life,justin bieber's views recently changed from a pro-life stance,1,abortion_bieber,steadily been pro life,changed from pro choice to pro life,2,E
63972b68541bab989795da48,older,correct_3,24.41,alabama_senate_m.png,4,alabama_senate_c.png,1,4,i can't remember this at all.,,0,alabama_senate,21 years,30 years,E,
63972b68541bab989795da48,older,correct_3,24.41,alaska_polarbears_m.png,1,alaska_polarbears_c.png,1,5,facing extinction.,polar bears are not facing any threat.,1,alaska_polarbears,listed as an endangered species,numbers are strong and healthy,2,1
63972b68541bab989795da48,older,correct_3,24.41,amazon_rainforest_m.png,5,amazon_rainforest_c.png,0,4,9%,20%,1,amazon_rainforest,0.06,0.2,E,1
63972b68541bab989795da48,older,correct_1,24.41,automobile_invention_m.png,4,automobile_invention_c.png,1,3,the united states,,0,automobile_invention,europeans,americans,1,
63972b68541bab989795da48,older,correct_3,24.41,bernie_tax_income_m.png,3,bernie_tax_income_c.png,1,4,"those who make more than $100,000","those who make more than $20,000",1,bernie_tax_income,">$10,000,000",">$29,000",E,E
63972b68541bab989795da48,older,repeated,24.41,biden_studentdebt_c.png,4,biden_studentdebt_c.png,0,4,children's college student loans,children's student loans,1,biden_studentdebt,by putting his children through college,by attending college,2,2
63972b68541bab989795da48,older,correct_1,24.41,black_homeownership_m.png,3,black_homeownership_c.png,0,3,1960,,0,black_homeownership,2004,2017,E,
63972b68541bab989795da48,older,repeated,24.41,bloomberg_campaign_money_c.png,0,bloomberg_campaign_money_c.png,1,4,$1.50 ,,0,bloomberg_campaign_money,$1.50 ,1 million,2,
63972b68541bab989795da48,older,correct_1,24.41,brooms_standing_m.png,4,brooms_standing_c.png,1,5,the way the bristles are splayed.,a certain center of gravity.,1,brooms_standing,when the bristles are spread just right,when the earth's gravitational pull is just right,2,1
63972b68541bab989795da48,older,correct_3,24.41,cali_fires_m.png,4,cali_fires_c.png,1,6,downed power lines.,poor forest maintenance,1,cali_fires,downed electric power lines,bad forest management,2,1
63972b68541bab989795da48,older,correct_1,24.41,cali_statelaw_m.png,3,cali_statelaw_c.png,1,5,water consumption regulation agencies,companies who do not follow water restrictions.,1,cali_statelaw,water agencies,homeowners,2,2
63972b68541bab989795da48,older,correct_3,24.41,chess_players_m.png,4,chess_players_c.png,1,5,only about 2 less that other competeing countries.,zero have attained the rank of grandmaster in the united states,1,chess_players,90,0,E,1
63972b68541bab989795da48,older,correct_3,24.41,cinderella_castle_m.png,4,cinderella_castle_c.png,1,5,to withstand hurricane force wind,to be able to be dissembled in the case of hurricane force winds.,1,cinderella_castle,can withstand hurricane-force winds,can be disassembled in the event of a hurricane,2,1
63972b68541bab989795da48,older,correct_1,24.41,clinton_nkorea_m.png,4,clinton_nkorea_c.png,0,3,1.5 million,5.8 million,1,clinton_nkorea,1.4 billion,3 billion,E,E
63972b68541bab989795da48,older,correct_1,24.41,coffee_m.png,4,coffee_c.png,0,3,#50,,0,coffee,15th,2nd,E,
63972b68541bab989795da48,older,repeated,24.41,coronabeer_covid_c.png,5,coronabeer_covid_c.png,0,4,decreased its sale.,increased its sale.,1,coronabeer_covid,sharp increase,sharp decrease,1,2
63972b68541bab989795da48,older,repeated,24.41,federal_state_dollars_c.png,4,federal_state_dollars_c.png,0,2,social services like medicare.,,0,federal_state_dollars,california,virginia,E,
63972b68541bab989795da48,older,correct_1,24.41,gas_2018_m.png,4,gas_2018_c.png,1,3,10%,,0,gas_2018,rose 15%,rose 25%,E,
63972b68541bab989795da48,older,correct_1,24.41,guncontrol_warrant_m.png,4,guncontrol_warrant_c.png,0,5,with a suitable warrant.,an officer can confiscate a citizen's firearm at will.,1,guncontrol_warrant,require a warrant,at any time,2,1
63972b68541bab989795da48,older,repeated,24.41,immigration_boy_cage_c.png,5,immigration_boy_cage_c.png,1,4,to separate him from his parents.,,0,immigration_boy_cage,at a protest,separated from parents,1,
63972b68541bab989795da48,older,correct_1,24.41,liberian_women_m.png,5,liberian_women_c.png,0,4,60%,10%,1,liberian_women,0.6,>38%,2,E
63972b68541bab989795da48,older,repeated,24.41,library_americanflag_c.png,2,library_americanflag_c.png,0,3,certain flag etiquette oversights,,0,library_americanflag,it did not meet etiquette standards,they did not want to pledge allegiance,2,
63972b68541bab989795da48,older,correct_1,24.41,mexican_border_crossings_m.png,4,mexican_border_crossings_c.png,0,3,25%,,0,mexican_border_crossings,decreased by 25%,decreased by 40%,2,
63972b68541bab989795da48,older,correct_3,24.41,military_pay_m.png,3,military_pay_c.png,1,5,every year,there were no raises for 10 years.,1,military_pay,every year since 1983,none in 10 years,2,1
63972b68541bab989795da48,older,repeated,24.41,missing_people_c.png,3,missing_people_c.png,0,4,near national parks,,0,missing_people,national parks,cave systems,2,
63972b68541bab989795da48,older,correct_1,24.41,murder_year_m.png,4,murder_year_c.png,1,4,2002,1980,1,murder_year,1980,2017,E,2
63972b68541bab989795da48,older,correct_3,24.41,obama_website_m.png,2,obama_website_c.png,1,3,1.3 billion,,0,obama_website,2.1 billion,5 billion,E,
63972b68541bab989795da48,older,correct_3,24.41,pope_guncontrol_m.png,4,pope_guncontrol_c.png,1,4,organizations who allow citizens to carry firearms.,anyone who carrys a firearm,1,pope_guncontrol,gun manufacturers,gun owners,E,1
63972b68541bab989795da48,older,repeated,24.41,pres_vacation_c.png,4,pres_vacation_c.png,0,3,president clinton,,0,pres_vacation,clinton,obama,2,
63972b68541bab989795da48,older,correct_3,24.41,race_starbucks_m.png,4,race_starbucks_c.png,0,4,$2 ,"$2,000,000 ",1,race_starbucks,2,2 million,2,1
63972b68541bab989795da48,older,repeated,24.41,rep_control_c.png,4,rep_control_c.png,1,4,,,0,rep_control,2007,1928,E,
63972b68541bab989795da48,older,repeated,24.41,rural_hospitals_c.png,3,rural_hospitals_c.png,0,3,not enough patient's with adequate medical insurance to cover bills,,0,rural_hospitals,they serve people who are less likely to have health insurance,they do not have access to high-speed internet,2,
63972b68541bab989795da48,older,correct_3,24.41,skorea_population_m.png,4,skorea_population_c.png,1,4,10 million,38 million,1,skorea_population,<10 million people,about 38 million people,2,1
63972b68541bab989795da48,older,repeated,24.41,soccer_revenue_gap_c.png,4,soccer_revenue_gap_c.png,0,3,5.8 million,,0,soccer_revenue_gap,5.8 million more,20 million more,2,
63972b68541bab989795da48,older,correct_1,24.41,swimmingpool_deaths_m.png,3,swimmingpool_deaths_c.png,1,4,1300,5100,1,swimmingpool_deaths,3709,360000,E,E
63972b68541bab989795da48,older,correct_1,24.41,tax_allocation_m.png,3,tax_allocation_c.png,0,4,social services like medicare,the military and other security spending.,1,tax_allocation,social ('medicare'),military ('war on terror'),2,1
63972b68541bab989795da48,older,correct_3,24.41,tax_pres_law_m.png,2,tax_pres_law_c.png,1,5,yes.,there is now.,1,tax_pres_law,yes there is a law,no there is no law,2,2
63972b68541bab989795da48,older,repeated,24.41,test_american_cars_c.png,4,test_american_cars_c.png,0,2,tested on human subjects.,,0,test_american_cars,simulation of hitting a person,dropping a bowling ball,E,
63972b68541bab989795da48,older,repeated,24.41,trump_signed_legislation_c.png,2,trump_signed_legislation_c.png,0,2,less than any other president.,,0,trump_signed_legislation,less than any since ww2,more than any other president,2,
63972b68541bab989795da48,older,repeated,24.41,us_trading_partner_c.png,4,us_trading_partner_c.png,1,4,china,china,1,us_trading_partner,china,the united kingdom,2,2
63972b68541bab989795da48,older,correct_1,24.41,ut_athletes_ipad_m.png,4,ut_athletes_ipad_c.png,1,5,certain student-athletes.,all studen-athletes,1,ut_athletes_ipad,given to a limited number of student-athletes,all student-athletes,2,1
63972b68541bab989795da48,older,correct_1,24.41,vaccines_autism_m.png,1,vaccines_autism_c.png,1,6,there is no definite connection between vaccines and autism.,autism and vaccines are linked according to courts.,1,vaccines_autism,do not cause autism,vaccines cause autism,2,1
63972b68541bab989795da48,older,repeated,24.41,veteran_suicide_c.png,3,veteran_suicide_c.png,0,4,6%,,0,veteran_suicide,0.09,0.7,E,
63972b68541bab989795da48,older,correct_3,24.41,voter_turnout_m.png,4,voter_turnout_c.png,1,3,2016,,0,voter_turnout,higher than 2012,lowest since 1996,E,
639dc966f953a42bc397c24b,older,correct_3,45.16,abortion_bieber_m.png,3,abortion_bieber_c.png,0,4,i really don't believe in abortion,i believe in abortion,1,abortion_bieber,steadily been pro life,changed from pro choice to pro life,E,E
639dc966f953a42bc397c24b,older,correct_3,45.16,alabama_senate_m.png,0,alabama_senate_c.png,0,3,4years,,0,alabama_senate,21 years,30 years,E,
639dc966f953a42bc397c24b,older,correct_3,45.16,alaska_polarbears_m.png,5,alaska_polarbears_c.png,1,2,don't remember,,0,alaska_polarbears,listed as an endangered species,numbers are strong and healthy,E,
639dc966f953a42bc397c24b,older,correct_3,45.16,amazon_rainforest_m.png,5,amazon_rainforest_c.png,1,4,less than 20%,25%,1,amazon_rainforest,0.06,0.2,E,E
639dc966f953a42bc397c24b,older,correct_1,45.16,automobile_invention_m.png,5,automobile_invention_c.png,0,5,england,,0,automobile_invention,europeans,americans,E,
639dc966f953a42bc397c24b,older,correct_3,45.16,bernie_tax_income_m.png,4,bernie_tax_income_c.png,0,4,"$200,000 ",,0,bernie_tax_income,">$10,000,000",">$29,000",E,
639dc966f953a42bc397c24b,older,repeated,45.16,biden_studentdebt_c.png,2,biden_studentdebt_c.png,0,3,loan,,0,biden_studentdebt,by putting his children through college,by attending college,A,
639dc966f953a42bc397c24b,older,correct_1,45.16,black_homeownership_m.png,4,black_homeownership_c.png,1,4,2020,2017,1,black_homeownership,2004,2017,E,1
639dc966f953a42bc397c24b,older,repeated,45.16,bloomberg_campaign_money_c.png,3,bloomberg_campaign_money_c.png,1,4,24billion,,0,bloomberg_campaign_money,$1.50 ,1 million,E,
639dc966f953a42bc397c24b,older,correct_1,45.16,brooms_standing_m.png,3,brooms_standing_c.png,1,4,by a force,gravitation earth force,1,brooms_standing,when the bristles are spread just right,when the earth's gravitational pull is just right,E,1
639dc966f953a42bc397c24b,older,correct_3,45.16,cali_fires_m.png,3,cali_fires_c.png,1,4,"wildlife animal, bears",climate change,1,cali_fires,downed electric power lines,bad forest management,E,E
639dc966f953a42bc397c24b,older,correct_1,45.16,cali_statelaw_m.png,2,cali_statelaw_c.png,0,5,$500 fines for people who water their lawns within 48hours after rainstorm,,0,cali_statelaw,water agencies,homeowners,E,
639dc966f953a42bc397c24b,older,correct_3,45.16,chess_players_m.png,4,chess_players_c.png,1,5,9 persons,1 person,1,chess_players,90,0,E,E
639dc966f953a42bc397c24b,older,correct_3,45.16,cinderella_castle_m.png,4,cinderella_castle_c.png,1,4,for a tourist centers,horricon to be removed and pace somewhere else,1,cinderella_castle,can withstand hurricane-force winds,can be disassembled in the event of a hurricane,E,E
639dc966f953a42bc397c24b,older,correct_1,45.16,clinton_nkorea_m.png,4,clinton_nkorea_c.png,0,6,$4 billion,,0,clinton_nkorea,1.4 billion,3 billion,E,
639dc966f953a42bc397c24b,older,correct_1,45.16,coffee_m.png,5,coffee_c.png,1,5,fifth,second,1,coffee,15th,2nd,E,1
639dc966f953a42bc397c24b,older,repeated,45.16,coronabeer_covid_c.png,3,coronabeer_covid_c.png,0,2,don't remember,,0,coronabeer_covid,sharp increase,sharp decrease,E,
639dc966f953a42bc397c24b,older,repeated,45.16,federal_state_dollars_c.png,5,federal_state_dollars_c.png,1,5,new mexico,,0,federal_state_dollars,california,virginia,E,
639dc966f953a42bc397c24b,older,correct_1,45.16,gas_2018_m.png,4,gas_2018_c.png,0,4,increase,,0,gas_2018,rose 15%,rose 25%,A,
639dc966f953a42bc397c24b,older,correct_1,45.16,guncontrol_warrant_m.png,4,guncontrol_warrant_c.png,0,3,firearms,,0,guncontrol_warrant,require a warrant,at any time,E,
639dc966f953a42bc397c24b,older,repeated,45.16,immigration_boy_cage_c.png,3,immigration_boy_cage_c.png,0,2,i don't know,,0,immigration_boy_cage,at a protest,separated from parents,E,
639dc966f953a42bc397c24b,older,correct_1,45.16,liberian_women_m.png,5,liberian_women_c.png,1,5,68%,28%,1,liberian_women,0.6,>38%,E,E
639dc966f953a42bc397c24b,older,repeated,45.16,library_americanflag_c.png,3,library_americanflag_c.png,1,5,to remove the american flag as they did not want to say the pledge of allegiance,,0,library_americanflag,it did not meet etiquette standards,they did not want to pledge allegiance,1,
639dc966f953a42bc397c24b,older,correct_1,45.16,mexican_border_crossings_m.png,5,mexican_border_crossings_c.png,1,4,26%,,0,mexican_border_crossings,decreased by 25%,decreased by 40%,E,
639dc966f953a42bc397c24b,older,correct_3,45.16,military_pay_m.png,3,military_pay_c.png,1,4,4.6% raised,,0,military_pay,every year since 1983,none in 10 years,E,
639dc966f953a42bc397c24b,older,repeated,45.16,missing_people_c.png,3,missing_people_c.png,1,4,2 country,4 continent,1,missing_people,national parks,cave systems,E,E
639dc966f953a42bc397c24b,older,correct_1,45.16,murder_year_m.png,4,murder_year_c.png,1,4,2021,1991,1,murder_year,1980,2017,E,E
639dc966f953a42bc397c24b,older,correct_3,45.16,obama_website_m.png,0,obama_website_c.png,0,4,$5 billion,,0,obama_website,2.1 billion,5 billion,1,
639dc966f953a42bc397c24b,older,correct_3,45.16,pope_guncontrol_m.png,5,pope_guncontrol_c.png,0,5,people who keeps guns,,0,pope_guncontrol,gun manufacturers,gun owners,1,
639dc966f953a42bc397c24b,older,repeated,45.16,pres_vacation_c.png,4,pres_vacation_c.png,0,4,barack obama,,0,pres_vacation,clinton,obama,1,
639dc966f953a42bc397c24b,older,correct_3,45.16,race_starbucks_m.png,4,race_starbucks_c.png,1,6,$2 ,$2billion,1,race_starbucks,2,2 million,2,E
639dc966f953a42bc397c24b,older,repeated,45.16,rep_control_c.png,3,rep_control_c.png,0,4,1857,2021,1,rep_control,2007,1928,E,E
639dc966f953a42bc397c24b,older,repeated,45.16,rural_hospitals_c.png,3,rural_hospitals_c.png,0,5,"persistent financial losses on patient services, inadequate revenues to covers expenses",,0,rural_hospitals,they serve people who are less likely to have health insurance,they do not have access to high-speed internet,2,
639dc966f953a42bc397c24b,older,correct_3,45.16,skorea_population_m.png,4,skorea_population_c.png,1,5,about 52 million,2 billion,1,skorea_population,<10 million people,about 38 million people,E,E
639dc966f953a42bc397c24b,older,repeated,45.16,soccer_revenue_gap_c.png,5,soccer_revenue_gap_c.png,0,6,$50.8 million,,0,soccer_revenue_gap,5.8 million more,20 million more,E,
639dc966f953a42bc397c24b,older,correct_1,45.16,swimmingpool_deaths_m.png,2,swimmingpool_deaths_c.png,1,4,on average 390 per year,1200,1,swimmingpool_deaths,3709,360000,E,E
639dc966f953a42bc397c24b,older,correct_1,45.16,tax_allocation_m.png,4,tax_allocation_c.png,0,3,government spending,,0,tax_allocation,social ('medicare'),military ('war on terror'),E,
639dc966f953a42bc397c24b,older,correct_3,45.16,tax_pres_law_m.png,4,tax_pres_law_c.png,0,4,no,yes,1,tax_pres_law,yes there is a law,no there is no law,1,2
639dc966f953a42bc397c24b,older,repeated,45.16,test_american_cars_c.png,3,test_american_cars_c.png,0,5,they hit a person with it,they don't hit a person with it,1,test_american_cars,simulation of hitting a person,dropping a bowling ball,2,E
639dc966f953a42bc397c24b,older,repeated,45.16,trump_signed_legislation_c.png,3,trump_signed_legislation_c.png,0,5,117 bills,,0,trump_signed_legislation,less than any since ww2,more than any other president,E,
639dc966f953a42bc397c24b,older,repeated,45.16,us_trading_partner_c.png,4,us_trading_partner_c.png,0,6,china,france,1,us_trading_partner,china,the united kingdom,2,E
639dc966f953a42bc397c24b,older,correct_1,45.16,ut_athletes_ipad_m.png,4,ut_athletes_ipad_c.png,1,4,less than 3%,all students,1,ut_athletes_ipad,given to a limited number of student-athletes,all student-athletes,2,1
639dc966f953a42bc397c24b,older,correct_1,45.16,vaccines_autism_m.png,4,vaccines_autism_c.png,1,4,"yes, cancel of vaccines and autism",there is room for vaccines and autism,1,vaccines_autism,do not cause autism,vaccines cause autism,E,E
